//Flight 0
//Date 2008/04/28
Random  Base1
  4.532778           51487.50 
  4.532917           51487.80 
  4.533056           51488.90 
  4.533194           51486.90 
  4.533333           51486.60 
  4.533472           51489.00 
  4.533611           51489.00 
  4.533750           51489.20 
  4.533889           51487.70 
  4.534028           51488.40 
  4.534167           51487.80 
  4.534306           51488.20 
  4.534444           51488.40 
  4.534583           51488.70 
  4.534722           51458.60 
  4.534861           51486.20 
  4.535000           51459.40 
  4.535139           51473.10 
  4.535278           51474.80 
  4.535417           51003.50 
  4.535556           51239.90 
  4.535694           51483.30 
  4.535833           51469.80 
  4.535972           51487.00 
  4.536111           51527.80 
  4.536250           51487.10 
  4.536389           51487.80 
  4.536528           51488.20 
  4.536667           51488.20 
  4.536806           51488.40 
  4.536944           51487.90 
  4.537083           51488.40 
  4.537222           51489.00 
  4.537361           51487.50 
  4.537500           51488.00 
  4.537639           51487.30 
  4.537778           51487.00 
  4.537917           51489.00 
  4.538056           51489.10 
  4.538194           51489.40 
  4.538333           51487.90 
  4.538472           51487.80 
  4.538611           51487.50 
  4.538750           51488.90 
  4.538889           51463.40 
  4.539028           51252.20 
  4.539167           51488.50 
  4.539306           51488.20 
  4.539444           51487.50 
  4.539583           51489.00 
  4.539722           51488.60 
  4.539861           51488.40 
  4.540000           51486.10 
  4.540139           51488.60 
  4.540278           51487.70 
  4.540417           51487.40 
  4.540556           51487.70 
  4.540694           51488.40 
  4.540833           51488.20 
  4.540972           51488.60 
  4.541111           51488.40 
  4.541250           51488.40 
  4.541389           51488.50 
  4.541528           51489.20 
  4.541667           51487.80 
  4.541806           51487.50 
  4.541944           51489.10 
  4.542083           51489.00 
  4.542222           51487.90 
  4.542361           51487.90 
  4.542500           51487.70 
  4.542639           51488.40 
  4.542778           51486.80 
  4.542917           51487.90 
  4.543056           51488.70 
  4.543194           51488.90 
  4.543333           51494.20 
  4.543472           48694.50 
  4.543611           49388.30 
  4.543750           53586.80 
  4.543889           53474.90 
  4.544028           51374.80 
  4.544167           48343.30 
  4.544306           50833.90 
  4.544444           48444.10 
  4.544583           48292.80 
  4.544722           50509.30 
  4.544861           48458.10 
  4.545000           50342.10 
  4.545139           47559.10 
  4.545278           48681.60 
  4.545417           50091.20 
  4.545556           47362.60 
  4.545694           49306.10 
  4.545833           50122.80 
  4.545972           49310.00 
  4.546111           46465.20 
  4.546250           49485.10 
  4.546389           47914.00 
  4.546528           48903.00 
  4.546667           45682.10 
  4.546806           49394.30 
  4.546944           45257.00 
  4.547083           43028.80 
  4.547222           44250.00 
  4.547361           42860.00 
  4.547500           43269.50 
  4.547639           44724.10 
  4.547778           44945.50 
  4.547917           44931.90 
  4.548056           47569.00 
  4.548194           43058.20 
  4.548333           49890.90 
  4.548472           51225.60 
  4.548611           51508.90 
  4.548750           51474.20 
  4.548889           51486.80 
  4.549028           51486.30 
  4.549167           51487.90 
  4.549306           51486.30 
  4.549444           51485.90 
  4.549583           51488.40 
  4.549722           51487.30 
  4.549861           51472.60 
  4.550000           51481.90 
  4.550139           50327.60 
  4.550278           50100.80 
  4.550417           50551.40 
  4.550556           54741.60 
  4.550694           50514.70 
  4.550833           50383.60 
  4.550972           53445.30 
  4.551111           47749.60 
  4.551250           47892.40 
  4.551389           49496.50 
  4.551528           49033.70 
  4.551667           48291.00 
  4.551806           49832.30 
  4.551944           50783.90 
  4.552083           48669.30 
  4.552222           50236.30 
  4.552361           49019.00 
  4.552500           47775.20 
  4.552639           45889.80 
  4.552778           49532.40 
  4.552917           49548.00 
  4.553056           46050.90 
  4.553194           49258.80 
  4.553333           50822.70 
  4.553472           50556.70 
  4.553611           50555.30 
  4.553750           50785.70 
  4.553889           49498.70 
  4.554028           52195.00 
  4.554167           47789.00 
  4.554306           49608.10 
  4.554444           48812.00 
  4.554583           48608.00 
  4.554722           52265.00 
  4.554861           47496.90 
  4.555000           49843.70 
  4.555139           50793.00 
  4.555278           48913.80 
  4.555417           47422.30 
  4.555556           45662.30 
  4.555694           45663.50 
  4.555833           48095.30 
  4.555972           45696.00 
  4.556111           52103.50 
  4.556250           51555.90 
  4.556389           47851.80 
  4.556528           48237.40 
  4.556667           48091.90 
  4.556806           48373.10 
  4.556944           50309.60 
  4.557083           46256.50 
  4.557222           48701.30 
  4.557361           48377.90 
  4.557500           49579.10 
  4.557639           45260.50 
  4.557778           47530.60 
  4.557917           47749.00 
  4.558056           49349.70 
  4.558194           48115.10 
  4.558333           49046.40 
  4.558472           47201.50 
  4.558611           52473.60 
  4.558750           47669.20 
  4.558889           50497.60 
  4.559028           46504.10 
  4.559167           46347.90 
  4.559306           48442.60 
  4.559444           48038.50 
  4.559583           48945.20 
  4.559722           48427.60 
  4.559861           50105.60 
  4.560000           45050.50 
  4.560139           48243.30 
  4.560278           44954.40 
  4.560417           45826.50 
  4.560556           46807.10 
  4.560694           49181.20 
  4.560833           48210.40 
  4.560972           51468.20 
  4.561111           46654.00 
  4.561250           47797.40 
  4.561389           46325.60 
  4.561528           47527.90 
  4.561667           46679.10 
  4.561806           47255.80 
  4.561944           48621.00 
  4.562083           45866.20 
  4.562222           46351.10 
  4.562361           49619.40 
  4.562500           47969.40 
  4.562639           45398.00 
  4.562778           47742.60 
  4.562917           48227.70 
  4.563056           46802.10 
  4.563194           45757.10 
  4.563333           47332.40 
  4.563472           49525.70 
  4.563611           45759.00 
  4.563750           46363.30 
  4.563889           46593.00 
  4.564028           47463.10 
  4.564167           48005.60 
  4.564306           47546.90 
  4.564444           45146.80 
  4.564583           48246.50 
  4.564722           46372.70 
  4.564861           46873.10 
  4.565000           44952.20 
  4.565139           47519.90 
  4.565278           41740.10 
  4.565417           45943.60 
  4.565556           46438.80 
  4.565694           42540.50 
  4.565833           43084.30 
  4.565972           47643.40 
  4.566111           43873.70 
  4.566250           45385.90 
  4.566389           44703.30 
  4.566528           46558.90 
  4.566667           45464.40 
  4.566806           46097.60 
  4.566944           47249.10 
  4.567083           45614.90 
  4.567222           46036.90 
  4.567361           43150.50 
  4.567500           44675.10 
  4.567639           47366.70 
  4.567778           43959.70 
  4.567917           41552.90 
  4.568056           46231.50 
  4.568194           44672.50 
  4.568333           40707.90 
  4.568472           43618.80 
  4.568611           42128.40 
  4.568750           42516.20 
  4.568889           45407.50 
  4.569028           46208.90 
  4.569167           45294.70 
  4.569306           45741.50 
  4.569444           43995.20 
  4.569583           45149.80 
  4.569722           45630.00 
  4.569861           47896.30 
  4.570000           47930.60 
  4.570139           45647.90 
  4.570278           42094.20 
  4.570417           45795.90 
  4.570556           46165.80 
  4.570694           48723.40 
  4.570833           43992.20 
  4.570972           48477.80 
  4.571111           45071.40 
  4.571250           49398.30 
  4.571389           46229.70 
  4.571528           47901.30 
  4.571667           46090.10 
  4.571806           44852.80 
  4.571944           47238.40 
  4.572083           49830.00 
  4.572222           47918.00 
  4.572361           47390.90 
  4.572500           45901.10 
  4.572639           47303.30 
